Fund_name,Year,ms,lag_mr,performance,lag_perf,FUM,over_50,female,Average.fees,Fund_type,Cost.ratio
Australian Ethical Retail Superannuation Fund,2007,0.0739187617671575,13.3848329048843,1.98938547486034,-3.68483290488432,309793,20.2005059495924,54.4739061182423,2.142,Retail,2.60934797639404
Australian Government Employees Superannuation Trust,2007,0.83629234553115,13.3848329048843,1.88938547486033,1.31516709511568,2573940,28.5544159821125,59.1394060175959,0.550037418147802,Industry,0.551533953809031
Australian Meat Industry Superannuation Trust,2007,0.10303966393293,13.3848329048843,2.48938547486034,1.21516709511568,961011,12.8662711090826,22.1907804655409,0.6444,Industry,0.813056273574707
Australian Superannuation Savings Employment Trust - Asset Super,2007,0.199173322139033,13.3848329048843,0.289385474860335,0.215167095115682,1709880,17.1453674121406,49.9872204472844,NA,Industry,0.909249109753365
Australian YMCA Superannuation Fund,2007,0.0097230027169701,13.3848329048843,3.98938547486034,2.11516709511568,64546,NA,NA,NA,Corporate,1.1350998287641
AustralianSuper,2007,4.50918654826434,13.3848329048843,3.98938547486034,5.21516709511568,29652597,19.3233870401284,40.1591925000785,0.769576520811993,Industry,0.640482295879322
Austsafe Superannuation Fund,2007,0.103593442133931,13.3848329048843,3.48938547486034,-0.484832904884318,950352,13.0219395866455,32.1373608903021,0.704,Industry,0.998339815832334
Avanteos Superannuation Trust,2007,0.334357852838354,13.3848329048843,0.689385474860336,1.61516709511568,871977,64.0554962646745,42.9242262540021,NA,Retail,1.39049930071602
AvSuper Fund,2007,0.0627962105058393,13.3848329048843,2.28938547486034,-1.78483290488432,1126879,NA,NA,1.0696,Public Sector,0.729070800984811
AXA Australia Staff Superannuation Plan,2007,0.0136184687692644,13.3848329048843,2.28938547486034,1.81516709511568,378432,NA,NA,NA,Corporate,0.77800933383129
Axis Retirement Solutions,2007,0.000391560344142163,13.3848329048843,-2.81061452513966,-4.08483290488432,20301,NA,NA,NA,Retail,1.19254785546115
Bankwest Staff Superannuation Plan,2007,0.0162117169913259,13.3848329048843,1.58938547486034,1.91516709511568,347645,NA,NA,NA,Corporate,0.288637452201292
Beacon Superannuation Plan,2007,0.000493366033619125,13.3848329048843,2.58938547486034,0.815167095115681,182595,60.6287425149701,42.2904191616766,NA,Retail,1.68119497385486
Betros Bros Superannuation Fund No 2,2007,0.000361354260451196,13.3848329048843,3.58938547486033,-4.98483290488432,7608,NA,NA,NA,Corporate,1.4536190618912
BHP Billiton Superannuation Fund,2007,0.155074677437903,13.3848329048843,0.589385474860336,2.01516709511568,2331596,27.1757534710464,24.2183090642285,NA,Corporate,0.365617367272371
Bluescope Steel Superannuation Fund,2007,0.0465184876279293,13.3848329048843,2.18938547486034,2.41516709511568,1846405,NA,NA,NA,Corporate,0.234121491062726
BNP Paribas Australian Superannuation Plan,2007,0.00632314018597573,13.3848329048843,-4.81061452513966,-2.58483290488432,51115,NA,NA,NA,Corporate,1.06334890328691
Boc Gases Superannuation Fund,2007,0.0125657308154422,13.3848329048843,2.88938547486033,3.01516709511568,597569,29.2215226101889,26.8460217515741,NA,Corporate,0.401909571257001
Bookmakers Superannuation Fund,2007,0.139680762193914,13.3848329048843,6.68938547486034,5.31516709511568,312721,56.8524970963995,43.205574912892,NA,Industry,1.03051905231899
BP Superannuation Fund,2007,0.00690264949530613,13.3848329048843,-7.01061452513966,0.715167095115682,537731,NA,NA,NA,Corporate,0.174746346872466
Brisbane City Council Superannuation Plan,2007,0.107269634393506,13.3848329048843,2.68938547486034,2.61516709511568,1374672,31.5961826347305,32.7937874251497,0.87,Public Sector,0.668192669453874
BT Lifetime Super,2007,0.0514018044913023,13.3848329048843,-0.210614525139665,1.81516709511568,3233249,31.8917201788024,39.8833700165642,NA,Retail,0.874513530450035
BT Lifetime Super - Employer Plan,2007,0.140036522735163,13.3848329048843,1.18938547486034,-0.184832904884319,2600601,16.515445534169,38.9481827240783,NA,Retail,0.21367349493732
Building Unions Superannuation Scheme (Queensland),2007,0.265376107638909,13.3848329048843,4.68938547486034,0.715167095115682,1491763,NA,NA,0.746143307921728,Industry,0.488680700310717
Caltex Australia Superannuation Plan,2007,0.023943355672373,13.3848329048843,-7.71061452513966,0.215167095115682,406352,NA,NA,NA,Corporate,0.176774012959225
Canegrowers Retirement Fund,2007,0.0233291653039901,13.3848329048843,-3.71061452513966,-1.78483290488432,91616,71.9562243502052,NA,NA,Industry,1.12665291842638
Care Super,2007,0.555146424717875,13.3848329048843,1.88938547486033,0.915167095115683,3587195,16.4442955767692,62.1434153966393,0.996176627000544,Industry,0.70625881178729
Catholic Superannuation Fund,2007,0.25287302647853,13.3848329048843,7.58938547486033,2.21516709511568,2822548,34.3077331916024,74.2669855611657,1.02,Industry,0.920666222780865
Chevron Australia Superannuation Plan,2007,0.0122972322937447,13.3848329048843,1.98938547486034,1.11516709511568,112008,NA,NA,NA,Corporate,0.344609959628543
Chifley Super,2007,0.0762345615167983,13.3848329048843,-2.81061452513966,-2.58483290488432,339230,16.1555312157722,30.0109529025192,NA,Retail,1.2917455890903
Christian Super,2007,0.0664108718541916,13.3848329048843,0.989385474860336,1.01516709511568,514445,29.6501943364797,60.7316922697267,1.316,Industry,1.25565386458103
Chubb Superannuation Plan,2007,0.0128924040168408,13.3848329048843,1.88938547486033,0.315167095115681,224552,NA,NA,NA,Corporate,0.890186670188284
Clough Superannuation Fund,2007,0.0097767024213096,13.3848329048843,9.38938547486033,1.81516709511568,127077,NA,NA,NA,Corporate,0.72864080113873
Club Plus Superannuation Scheme,2007,0.11259597381768,13.3848329048843,3.38938547486033,-1.38483290488432,1236606,14.1127738994548,48.7849816774828,0.584,Industry,0.498319154336509
Club Super,2007,0.0397713435264397,13.3848329048843,2.98938547486034,0.115167095115682,271899,10.7673609192862,57.786862604276,1.3248,Industry,1.14902192345598
Coal Industry Superannuation Fund,2007,0.00969615286480036,13.3848329048843,3.88938547486033,2.51516709511568,153413,NA,NA,NA,Public Sector,0.308705125581963
Colonial First State FirstChoice Superannuation Trust,2007,10.7000341563682,13.3848329048843,-0.310614525139664,-0.0848329048843173,29337551,35.7168507482967,42.3765456063047,1.96,Retail,0.906205451794716
Combined Fund,2007,0.0406685760864454,13.3848329048843,-7.21061452513966,0.615167095115682,481073,28.3108393083087,61.5773935048503,1.245,Industry,0.665980946404443
Commerce Industry Superannuation Fund,2007,0.000466516181449377,13.3848329048843,-7.81061452513966,-8.68483290488432,8582,NA,NA,NA,Industry,3.29944603396847
Concept One Superannuation Plan,2007,0.0108339153504934,13.3848329048843,-0.110614525139665,-1.88483290488432,163897,16.6658080469837,40.1009736747205,NA,Industry,1.03046714510578
Connect Superannuation Plan,2007,0.0732911464726896,13.3848329048843,0.989385474860336,2.11516709511568,677411,NA,NA,NA,Industry,0.956416584240568
Construction & Building Unions Superannuation,2007,1.90122348846995,13.3848329048843,3.88938547486033,3.01516709511568,12409435,19.163529820728,5.99493469732333,1.044,Industry,1.05720387170281
Cuesuper,2007,0.0195847296701506,13.3848329048843,1.48938547486034,0.615167095115682,310129,NA,NA,NA,Industry,0.839641017886844
Davis Langdon Australia Staff Superannuation Fund,2007,0.00272190376370823,13.3848329048843,2.68938547486034,-2.18483290488432,12630,NA,NA,NA,Corporate,1.41203592526776
DBP Master Superannuation Plan,2007,0.00310563290096755,13.3848329048843,1.68938547486034,1.01516709511568,32420,NA,NA,NA,Corporate,0.465364120781528
Deloitte Superannuation Fund,2007,0.0130624530805825,13.3848329048843,-0.610614525139665,0.115167095115682,76565,NA,NA,NA,Corporate,0.717919423194201
DPM Retirement Service,2007,0.0584935216956371,13.3848329048843,-1.51061452513966,-4.28483290488432,164037,88.5359116022099,NA,NA,Retail,1.71341329765927
Eaton Group Superannuation Plan,2007,0.00157854755881312,13.3848329048843,-7.51061452513966,0.215167095115682,31616,NA,NA,NA,Corporate,1.17500972997016
EDS (Australia) Superannuation Fund,2007,0.00877990165950769,13.3848329048843,0.689385474860336,0.115167095115682,491775,NA,NA,NA,Corporate,0.319066584394458
EmPlus Superannuation Fund,2007,0.0264269669980748,NA,-2.31061452513966,NA,35204,NA,NA,NA,Retail,4.9996621849875
Energy Industries Superannuation Scheme-Pool A,2007,0.20326792459492,13.3848329048843,-2.41061452513966,-1.28483290488432,735691,20.8584005869406,27.9750550256787,0.948,Public Sector,1.10968617014438
Energy Industries Superannuation Scheme-Pool B,2007,0.117604589991178,13.3848329048843,1.28938547486034,4.21516709511568,2200044,NA,NA,NA,Public Sector,0.822290526017408
Energy Super,2007,0.206611849933894,13.3848329048843,2.58938547486034,2.01516709511568,2830515,32.2777101096224,28.528305883599,0.56,Industry,0.497763602019993
equipsuper,2007,0.223950141972509,13.3848329048843,1.48938547486034,1.01516709511568,4450173,23.2116724548413,30.1334556494769,0.915115370603236,Industry,0.575293290218108
EquitySuper,2007,0.0344662602352336,13.3848329048843,0.189385474860336,-1.78483290488432,433203,20.0500398043899,41.0724439895371,NA,Retail,1.40913292049282
Fiducian Superannuation Fund,2007,0.145670516715448,13.3848329048843,0.789385474860335,1.11516709511568,910378,65.3082706766917,48.7368421052632,NA,Retail,1.78860315854889
Fire and Emergency Services Superannuation Fund,2007,0.0268420209628655,13.3848329048843,2.38938547486033,2.31516709511568,384182,NA,NA,NA,Public Sector,0.507658744026381
First Quest Retirement Service,2007,0.0549180163816989,13.3848329048843,1.18938547486034,0.0151670951156824,307251,59.2553565156305,45.4864769933263,NA,Retail,2.10552756394155
First State Superannuation Scheme,2007,2.62057130287576,13.3848329048843,-1.01061452513966,0.315167095115681,15402342,29.6826130119819,63.814738000924,0.434,Public Sector,0.399636210047872
First Super,2007,0.0688676333277236,13.3848329048843,2.68938547486034,3.21516709511568,624357,NA,NA,NA,Industry,0.958237384610038
Freedom of Choice Superannuation Masterfund,2007,0.0100060449085929,13.3848329048843,2.28938547486034,0.115167095115682,160028,21.2366034624897,46.9084913437758,NA,Retail,1.64609337763441
FSP Super Fund,2007,0.239730023841438,13.3848329048843,1.28938547486034,-0.0848329048843173,946502,52.6920031670626,40.5384006334125,NA,Retail,1.79891308183194
Furniture Industry Retirement & Superannuation Trust,2007,0.0502584482864072,13.3848329048843,2.18938547486034,1.51516709511568,536560,15.8557870622886,20.2601723573688,NA,Industry,0.780490074179333
Garnet Superannuation Fund,2007,0.0559416669956706,13.3848329048843,-1.11061452513967,-2.38483290488432,159866,28.1585466556565,47.7291494632535,NA,Retail,1.40356883050195
General Retirement Plan,2007,0.0061564473537552,13.3848329048843,-0.810614525139664,-1.28483290488432,91285,11.4861506484117,40.1879716235145,NA,Corporate,2.60805688596362
Getronics Superannuation Fund,2007,0.00409907743124824,13.3848329048843,0.889385474860335,0.815167095115681,33098,NA,NA,NA,Corporate,1.4166326946596
GlaxoSmithKline Superannuation Fund,2007,0.00608149151644799,13.3848329048843,0.989385474860336,1.41516709511568,173606,NA,NA,NA,Corporate,0.501029071263185
Goldman Sachs & JBWere Superannuation Fund,2007,0.0103629241936824,13.3848329048843,5.98938547486034,10.5151670951157,267294,NA,NA,NA,Corporate,0.118440350104544
Great Southern Superannuation Fund,2007,0.00825856702987842,13.3848329048843,0.089385474860336,-1.58483290488432,34813,NA,NA,NA,Retail,1.54486036838978
Greater Staff Superannuation Fund,2007,0.00465733060761092,13.3848329048843,3.08938547486033,-1.18483290488432,46772,NA,NA,NA,Corporate,0.427423911174433
Grosvenor Pirie Master Superannuation Fund Series 2,2007,0.0131318151986877,13.3848329048843,6.08938547486033,-1.18483290488432,39017,23.52232642175,32.6335713671169,NA,Retail,1.60547256736004
Grow Super,2007,0.00349607450126931,13.3848329048843,0.089385474860336,0.715167095115682,44386,15.186156266387,44.9396958573676,NA,Industry,2.77055411082216
Guild Retirement Fund,2007,0.0674244537735996,NA,-1.01061452513966,NA,448088,16.265463470263,86.273148722017,NA,Retail,2.08618957989616
Harwood Superannuation Fund,2007,0.0281028452710032,13.3848329048843,0.689385474860336,0.215167095115682,1407439,NA,NA,NA,Corporate,0.495066959358367
Health Employees Superannuation Trust Australia,2007,2.3907913867509,13.3848329048843,2.98938547486034,0.215167095115682,13403587,27.7668197807023,78.0548093504021,0.68,Industry,0.842178505112999
Health Industry Plan,2007,0.053414424660193,13.3848329048843,3.58938547486033,1.81516709511568,557518,27.3742598006146,80.012742672963,1.1656,Industry,1.09289617486339
Health Super Fund,2007,0.824511972891673,13.3848329048843,1.38938547486033,1.91516709511568,8035847,30.5667183343858,77.0069081654133,0.7008,Industry,0.593228541010766
Heidelberg Australia Superannuation Fund,2007,0.00224643763153561,13.3848329048843,-1.31061452513966,2.21516709511568,39508,NA,NA,NA,Corporate,0.533259653243075
HOSTPLUS Superannuation Fund,2007,1.10504817831193,13.3848329048843,2.48938547486034,1.01516709511568,6673031,9.86251178118972,53.2343229742978,0.937740567465548,Industry,1.18474407575282
Hunter Hall Ethical Superannuation Fund,2007,0.014410539408272,13.3848329048843,11.0893854748603,9.91516709511568,65999,NA,NA,NA,Retail,0.303346288747749
IAG & NRMA Superannuation Plan,2007,0.0619280652856841,13.3848329048843,0.789385474860335,2.81516709511568,1132180,NA,NA,NA,Corporate,0.584218253145132
IBM Australia Limited Superannuation Fund,2007,0.108362647125583,13.3848329048843,-7.71061452513966,0.415167095115683,1504230,NA,NA,NA,Corporate,0.135077873059745
Imperial Superannuation Plan,2007,0.00352068686575825,13.3848329048843,-2.11061452513967,-2.08483290488432,55211,NA,NA,NA,Corporate,1.34151446160757
Intrust Super Fund,2007,0.127341017634233,13.3848329048843,3.68938547486034,-0.284832904884318,968297,7.12271425424102,53.4361459939781,1.61979700499168,Industry,1.07705631871436
IOOF Global One Retirement Fund,2007,0.661762712708584,13.3848329048843,0.689385474860336,-0.584832904884317,2977697,40.8241800249752,43.3650194959097,NA,Retail,1.43863287756606
IOOF Portfolio Service Superannuation Fund,2007,0.502425621238734,13.3848329048843,0.289385474860335,-0.384832904884318,3150666,35.3886781380337,40.9364324188376,2.42386455744243,Retail,1.61505389966268
IRIS Superannuation Fund,2007,0.227273929922356,13.3848329048843,0.689385474860336,-1.08483290488432,645612,99.9437886453064,NA,NA,Industry,1.19434001367264
JUST SUPER,2007,0.13027883895914,13.3848329048843,4.38938547486033,1.01516709511568,962238,14.3298358436284,51.1190556777797,NA,Industry,0.635314226560901
KCGM Staff Superannuation Fund,2007,0.00343342484620656,13.3848329048843,-2.11061452513967,-0.0848329048843173,31797,NA,NA,NA,Corporate,1.00895491123641
Labour Union Co-Operative Retirement Fund,2007,0.302303604323037,13.3848329048843,2.18938547486034,3.21516709511568,2447964,16.3163217394445,32.4141293747968,0.77,Industry,1.05414168851552
Law Employees Superannuation Fund,2007,0.00479157986845967,13.3848329048843,0.689385474860336,0.715167095115682,69933,NA,NA,NA,Industry,1.27558007590875
legalsuper,2007,0.194540603895911,13.3848329048843,1.08938547486034,1.11516709511568,999824,15.8882940850716,76.9520845969252,0.9452,Industry,0.535626354362386
Lend Lease Superannuation Fund,2007,0.023138978851121,13.3848329048843,0.789385474860335,1.41516709511568,292396,NA,NA,NA,Corporate,0.805697624396539
Lifefocus Superannuation Fund,2007,0.163626355353967,13.3848329048843,-4.61061452513967,-1.68483290488432,455050,68.7664041994751,42.3228346456693,NA,Retail,2.08014016558831
Lifetime Superannuation Fund,2007,0.158147866767498,13.3848329048843,2.18938547486034,-0.284832904884318,905075,57.2381119494648,45.5869450780839,NA,Retail,0.644770449719969
Lifetrack Superannuation Fund,2007,0.00990871419447753,13.3848329048843,1.68938547486034,-0.384832904884318,3202736,20.2749923438739,44.3764772397113,NA,Retail,1.46693729992564
Linfox Staff Superannuation Fund,2007,0.00403419028850468,13.3848329048843,11.9893854748603,2.91516709511568,33221,NA,NA,NA,Corporate,0.772171966800336
Local Authorities Superannuation Fund,2007,0.270616303787372,13.3848329048843,2.68938547486034,-0.984832904884318,4151850,39.4518808011724,61.8124084025403,0.946,Public Sector,0.598104306730025
Local Government Superannuation Scheme - Pool A,2007,0.485690332130098,13.3848329048843,-2.61061452513967,-0.884832904884318,2433366,23.6616805348468,49.9194362945505,NA,Public Sector,0.634901275854107
Local Government Superannuation Scheme - Pool B,2007,0.128148750687007,13.3848329048843,0.589385474860336,3.21516709511568,3720531,55.479272917484,25.0163462795868,NA,Public Sector,0.401604629762798
Lutheran Super,2007,0.0161412361293804,13.3848329048843,-7.01061452513966,-0.584832904884317,293665,34.7377596978062,69.1413627778585,NA,Corporate,0.497560246431126
MacMahon Employees Superannuation Fund,2007,0.0169433754629516,13.3848329048843,0.389385474860335,-0.784832904884318,46889,NA,NA,NA,Corporate,2.15140405301962
Macquarie ADF Superannuation Fund,2007,0.62459468609877,13.3848329048843,-10.3106145251397,-10.0848329048843,1350736,72.4548481485218,40.1220865704773,NA,Retail,0.0746467185223126
Macquarie Superannuation Plan,2007,2.28609821942185,13.3848329048843,0.889385474860335,-0.984832904884318,8212545,65.4477003501031,42.8684475564721,NA,Retail,1.17105951058976
Managed Australian Retirement Fund,2007,0.0035307555603219,13.3848329048843,3.48938547486034,-0.384832904884318,56643,NA,NA,NA,Retail,1.82210263918015
Map Superannuation Plan,2007,0.0370897145409861,13.3848329048843,2.48938547486034,1.71516709511568,337212,38.742279618192,60.6681639528355,0,Retail,0.944440804560047
Maritime Super,2007,0.154487336921689,13.3848329048843,3.88938547486033,4.61516709511568,1912462,37.2782488423838,14.1138974081424,1.25,Industry,0.682992853438734
Mars Australia Savings Plan,2007,0.00482514218367185,13.3848329048843,-6.91061452513966,1.41516709511568,76201,NA,NA,NA,Corporate,0.0567058075045295
MasterKey Custom Superannuation,2007,0.854686731755109,13.3848329048843,1.38938547486033,0.315167095115681,4700132,78.6163114594805,39.8523029085962,NA,Retail,1.46503507761834
MasterSuper,2007,0.0686975842639818,13.3848329048843,3.28938547486034,0.615167095115682,719251,24.9056906653825,32.7714904888033,NA,Corporate,0.870865056676776
Max Super Fund,2007,0.00339874378715397,NA,-1.21061452513966,NA,6187,NA,NA,NA,Retail,1.22359459771442
MaxiTRANS Superannuation Fund,2007,0.00196339543991284,13.3848329048843,0.589385474860336,-0.384832904884318,17292,NA,NA,NA,Corporate,1.40740020105717
Meat Industry Employees Superannuation Fund,2007,0.0478811176255441,13.3848329048843,-1.11061452513967,-0.984832904884318,539949,16.8273417091678,19.7070531160592,NA,Industry,0.887751380156655
Media Super,2007,0.154525374212263,13.3848329048843,2.08938547486034,0.915167095115683,1674117,19.3786586634178,35.4842064600481,0.848118470541803,Industry,0.667103190515589
Medical & Associated Professions Superannuation Fund,2007,0.0219094793705146,13.3848329048843,-0.210614525139665,-1.48483290488432,109935,28.0185004868549,77.9941577409932,NA,Retail,0.215685424434232
Mercer Portfolio Service Superannuation Plan,2007,0.235975519513035,13.3848329048843,-0.510614525139664,-0.884832904884318,2132340,79.0661385187853,38.1106709878766,1.995,Retail,1.2208753138443
Mercer Super Trust,2007,3.2502484422415,13.3848329048843,2.08938547486034,0.615167095115682,13590064,19.7352219881756,38.4009524681747,1.52847034404506,Retail,0.89003772432149
Mercy Super,2007,0.0538719908909192,13.3848329048843,3.18938547486034,2.11516709511568,398865,20.865224625624,75.3078202995008,NA,Corporate,0.449862285583198
Military Superannuation & Benefits Fund No 1,2007,0.41659000008357,13.3848329048843,2.78938547486034,2.51516709511568,2860134,NA,NA,NA,Public Sector,0.786278189047057
Millennium Master Trust,2007,0.0076220017846873,13.3848329048843,2.88938547486033,-0.584832904884317,58920,NA,NA,NA,Retail,2.91638360778085
Mitre 10 Australia Superannuation Fund,2007,0.00037477918653607,13.3848329048843,0.989385474860336,3.81516709511568,11079,NA,NA,NA,Corporate,1.31797604721792
MLC Superannuation Fund,2007,1.88083326323471,13.3848329048843,0.889385474860335,0.415167095115683,8854910,73.4989846354267,41.9288095329323,NA,Retail,0.274594127770794
MLCS Superannuation Trust,2007,0.212094813495725,13.3848329048843,-1.81061452513966,-2.78483290488432,3989408,29.0205369448589,40.2241636576948,NA,Retail,1.88754008085464
MSD Australia Superannuation Plan,2007,0.00874074562509348,13.3848329048843,1.28938547486034,3.81516709511568,164609,NA,NA,NA,Corporate,0.539236839376332
MTAA Superannuation Fund,2007,1.11865098466743,13.3848329048843,5.58938547486033,2.21516709511568,5752352,14.1548162258746,21.7686321416441,0.7852,Industry,0.928798724979065
Munich Holdings of Australasia Pty Ltd Superannuation Scheme,2007,0.00391784092910244,13.3848329048843,-7.91061452513966,-2.98483290488432,39539,NA,NA,NA,Corporate,1.30794542425619
My Retirement Plan,2007,0.00878437663486932,13.3848329048843,0.089385474860336,-9.68483290488432,43862,27.9441117764471,38.12375249501,NA,Retail,1.57637566736343
National Australia Bank Group Superannuation Fund A,2007,0.132737837920353,13.3848329048843,3.98938547486034,4.11516709511568,3409931,15.5226851534079,57.3958404832178,NA,Corporate,0.481850336909914
National Catholic Superannuation Fund,2007,0.128865865488707,13.3848329048843,0.089385474860336,0.115167095115682,743059,36.7576425382833,75.919647397864,NA,Industry,0.700088252981467
National Preservation Trust,2007,0.0137739741630809,13.3848329048843,-6.51061452513966,-7.48483290488432,380472,15.2394949373618,40.4475824400998,NA,Retail - ERF,2.54702788760345
Nationwide Superannuation Fund,2007,0.044327987188414,13.3848329048843,2.18938547486034,-0.484832904884318,433577,11.2730816473622,24.1937284918129,0,Retail,2.02564912966331
Navigator Eligible Rollover Fund,2007,0.000252836107931796,13.3848329048843,-9.41061452513966,-10.7848329048843,29368,22.5858782495843,36.4845682767571,NA,Retail - ERF,3.19895831500413
Nestle Australia Group Superannuation Fund,2007,0.0462175455348601,13.3848329048843,-4.51061452513966,-0.984832904884318,582395,26.6081871345029,42.0020639834881,NA,Corporate,0.804410986624091
Netwealth Superannuation Master Fund,2007,0.257147746692722,13.3848329048843,-2.41061452513966,1.71516709511568,549080,39.004914004914,39.4041769041769,NA,Retail,1.85761853735014
New South Wales Electrical Superannuation Scheme,2007,0.0321146606826998,13.3848329048843,1.38938547486033,0.215167095115682,316128,NA,NA,NA,Industry,0.717074851416923
Newcastle Permanent Superannuation Plan,2007,0.00218155048879205,13.3848329048843,-7.91061452513966,-8.28483290488432,190621,57.5796178343949,40.6114649681529,NA,Retail,0.300062320635824
NGS Super,2007,0.400156771811844,13.3848329048843,4.68938547486034,2.01516709511568,2900339,30.1545062365188,71.0212885679452,1.04,Industry,0.638935857524375
Nufarm Employees Superannuation Trust,2007,0.00335287528969732,13.3848329048843,6.38938547486033,4.91516709511568,84452,NA,NA,NA,Corporate,0.343324794570678
O-I Australia Accumulation Fund,2007,0.00292327765498135,13.3848329048843,3.28938547486034,-2.38483290488432,29189,NA,NA,NA,Corporate,0.78046128756698
OAMPS Corporate Fund,2007,0.000331148176760229,13.3848329048843,2.78938547486034,0.315167095115681,13270,NA,NA,NA,Corporate,0.88271352676747
Oasis Superannuation Master Trust,2007,0.912624237762064,13.3848329048843,0.989385474860336,-0.684832904884319,3813696,37.2674000205613,42.6287652924848,1.23,Retail,2.07942605705916
OnePath Masterfund,2007,6.86644135091138,13.3848329048843,0.189385474860336,-4.58483290488432,24932817,25.854931257843,38.2424257808749,2.584,Retail,0.486592739936022
OneSteel Superannuation Fund,2007,0.0408207252487407,13.3848329048843,1.88938547486033,2.01516709511568,1189569,NA,NA,NA,Corporate,0.250993167562465
Optimum Superannuation Master Plan,2007,0.15517760187122,13.3848329048843,2.88938547486033,-0.884832904884318,1774943,13.0719159117742,37.8720914438559,NA,Retail,1.51763815026809
Oracle Superannuation Plan,2007,0.0122368201263628,13.3848329048843,5.08938547486033,7.51516709511568,91053,NA,NA,NA,Corporate,0.221480914360713
Partner Superannuation Fund,2007,0.00907860626489614,13.3848329048843,-11.1106145251397,-9.18483290488432,19530,NA,NA,NA,Corporate,2.67038086547236
Perpetual's Select Superannuation Fund,2007,0.194924333033171,13.3848329048843,-0.810614525139664,0.415167095115683,1621874,NA,NA,3.14528,Retail,0.459351060625385
Perpetual WealthFocus Superannuation Fund,2007,0.189044215407996,13.3848329048843,4.78938547486034,1.81516709511568,2701031,NA,NA,1.95,Retail,0.369665091327861
Pitcher Retirement Plan,2007,0.00716331681012077,13.3848329048843,-2.51061452513966,-0.184832904884319,43690,NA,NA,NA,Corporate,1.04699677241596
Plum Superannuation Fund,2007,0.488856377198448,13.3848329048843,2.48938547486034,1.91516709511568,8073876,18.256567782228,34.9848957979771,1.43168623849667,Retail,0.395935597375885
Porsche Distributors Staff Superannuation Fund,2007,0.000183473989826613,13.3848329048843,-0.110614525139665,0.115167095115682,7078,NA,NA,NA,Corporate,1.95182402602432
Port of Melbourne Superannuation Fund,2007,0.000784239432124732,13.3848329048843,0.389385474860335,3.01516709511568,20086,NA,NA,NA,Corporate,1.38626003039109
Premiumchoice Retirement Service,2007,0.114670124897793,13.3848329048843,-0.510614525139664,-1.18483290488432,342831,50.1585863162664,42.7729950158586,NA,Retail,2.04471309642012
Prime Superannuation Fund,2007,0.116708476175013,13.3848329048843,0.189385474860336,-2.28483290488432,1128073,15.704761148844,24.6306396199245,NA,Industry,1.55401603618689
Professional Associations Superannuation Fund,2007,0.312908177186247,13.3848329048843,-0.710614525139665,-2.48483290488432,1338418,11.798585349446,53.8607968255671,NA,Industry,2.58674675134106
Pulp & Paper Workers' Superannuation Fund,2007,0.00904840018120518,13.3848329048843,1.38938547486033,1.51516709511568,384567,NA,NA,NA,Industry,0.291708932941332
Quadrant Superannuation Scheme,2007,0.0909035307522041,13.3848329048843,1.88938547486033,0.715167095115682,476716,NA,NA,1.3,Industry,1.15273273728657
Queensland Independent Education & Care Superannuation Trust,2007,0.0781409010208504,13.3848329048843,2.28938547486034,1.71516709511568,486685,14.5854567180965,83.7521526728289,NA,Industry,0.741425914920538
RACQ Superannuation Fund,2007,0.000345691846685509,13.3848329048843,-1.51061452513966,-1.88483290488432,42442,NA,NA,NA,Corporate,0.519767485656175
RACV Superannuation Fund,2007,0.00671470053011789,13.3848329048843,1.78938547486034,3.91516709511568,213854,NA,NA,NA,Corporate,0.917474210690841
Reece Superannuation Fund,2007,0.00587676139365366,13.3848329048843,4.48938547486034,0.815167095115681,64083,NA,NA,NA,Corporate,0.183250541217897
Rei Super,2007,0.105347632475688,13.3848329048843,0.589385474860336,0.315167095115681,732589,20.8439658928238,63.5308396091367,0.7748,Industry,0.524717964094299
Reserve Bank of Australia Officers Superannuation Fund,2007,0.0273130121196765,13.3848329048843,6.58938547486033,-0.584832904884317,958653,52.8932355338223,43.7245313773431,NA,Public Sector,0.273030405130648
Retail Employees Superannuation Trust,2007,2.00960515424082,13.3848329048843,1.58938547486034,-0.684832904884319,15007171,8.23865564507127,60.8503575549289,0.821994299617647,Industry,0.860616316880168
Retirement Portfolio Service,2007,0.0334146410252518,13.3848329048843,1.08938547486034,1.51516709511568,1458086,90.2168596119354,NA,NA,Retail,1.3426232264018
Retirement Wrap,2007,5.95274200031869,13.3848329048843,-0.510614525139664,-1.88483290488432,18398533,73.0357497799358,42.8131300224323,NA,Retail,1.34727337499771
Rio Tinto Staff Superannuation Fund,2007,0.209579877342492,13.3848329048843,2.98938547486034,0.915167095115683,2522070,19.5265690993026,22.2571456634908,NA,Corporate,0.499948698045619
Riviana Foods Superannuation Plan,2007,0.00162105982474855,13.3848329048843,0.389385474860335,0.615167095115682,9327,NA,NA,NA,Corporate,0.887480190174327
Roche Products Retirement Fund,2007,0.00705591740144177,13.3848329048843,0.089385474860336,1.71516709511568,89762,NA,NA,NA,Corporate,0.574789629431177
Russell Supersolution Master Trust,2007,0.464767584826822,13.3848329048843,0.689385474860336,1.31516709511568,3569768,19.2201263175683,43.0852749202594,NA,Retail,0.446989165525272
Savings & Loans Members Superannuation Fund,2007,0.000693621181051831,13.3848329048843,-5.31061452513966,-4.68483290488432,70956,NA,NA,NA,Retail,0.767799317186103
